,Accessible,Adaptive_Swing,Level,Location,Name,Playground_ID,Prop_ID,lat,lon,Zip,tot_inc_num_returns,tot_inc_amnt,avg_inc_by_zip,est_median_inc
0,Y,N,4.0,"Noble, Franklin, Milton Streets",American Playground,B001,B001,40.7288,-73.9579,11222,22570.0,1691879000.0,74961.40894993354,62850.11235955056
1,Y,N,4.0,BAY PKWY & CROPSEY AVENUE,Bensonhurst Park,B007-01,B007,40.5969,-73.9998,11214,40860.0,1780414000.0,43573.51933431229,36122.280334728035
2,Y,N,1.0,DUMONT AVE & BRISTOL ST,Betsy Head Memorial Playground,B008-03,B008,40.6645,-73.9118,11212,38370.0,1196980000.0,31195.725827469378,13046.153846153846
3,Y,N,2.0,BROOKLYN AVE & PROSPECT PL,Brower Park,B012-02,B012,40.6735,-73.9438,11213,29300.0,1201558000.0,41008.80546075085,36607.792207792205
4,Y,Y,2.0,BROOKLYN AVE & PROSPECT PL,Brower Park,B012-03,B012,40.6744,-73.9432,11213,29300.0,1201558000.0,41008.80546075085,36607.792207792205
5,Y,N,3.0,KNICKERBOCKER ST ENTRANCE,Maria Hernandez Park,B016-01,B016,40.7028,-73.9243,11237,23730.0,909446000.0,38324.73662031184,37033.82949932341
6,N,,,IRVING AVE ENTRANCE,Maria Hernandez Park,B016,B016,40.7036,-73.9234,11237,23730.0,909446000.0,38324.73662031184,37033.82949932341
7,Y,N,4.0,"Knickerbocker, Putnam Aves, Woodbine St",Bushwick Playground,B017,B017,40.6961,-73.9122,11237,23730.0,909446000.0,38324.73662031184,37033.82949932341
8,Y,N,4.0,"E. 92 ST, SEAVIEW AVE",Dinapoli Playground,B018-01,B018,40.6308,-73.893,11236,47920.0,2094980000.0,43718.280467445744,36657.59587020649
9,Y,Y,3.0,"Carroll, Court, President, Smith Sts",Carroll Park,B019,B019,40.6811,-73.9954,11231,17020.0,2408264000.0,141496.12220916568,63201.30434782609
10,Y,N,4.0,"Park Ave, Navy St, Flushing Ave, N Eliot Pl",Commodore Barry Park,B021,B021,40.6973,-73.9789,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
11,Y,N,4.0,"Lynch, Middleton Sts, Lee Ave",Middleton Playground,B022,B022,40.7007,-73.9554,11206,36490.0,1483562000.0,40656.67306111263,36777.9
12,Y,N,4.0,"Lafayette Ave, E/o Malcolm X Blvd",Lafayette Playground,B023,B023,40.6926,-73.9301,11221,39520.0,1596673000.0,40401.64473684211,37007.868020304566
13,Y,N,4.0,"SHARON & OLIVE STS,MORGAN AVE",Carnegie Playground,B025-01,B025,40.7159,-73.9375,11211,30950.0,2360597000.0,76271.3085621971,37920.23809523809
14,Y,N,4.0,"Fulton, Cumberland Sts, Greene Ave",Cuyler Gore,B026,B026,40.6857,-73.9722,11238,30940.0,2804681000.0,90649.03038138332,62483.82608695652
15,Y,N,4.0,CROPSEY & BAY 8,Bay 8 Playground,B028-01,B028,40.6067,-74.0163,11209,34110.0,2597719000.0,76157.10935209616,37675.30487804878
16,Y,N,4.0,14 AVE & 86 ST,Dyker Playground,B028-03,B028,40.6127,-74.0127,11209,34110.0,2597719000.0,76157.10935209616,37675.30487804878
17,Y,N,2.0,MYRTLE AVE & ST EDWARDS PLAZA,Fort Greene Playground,B032-01,B032,40.6924,-73.9771,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
18,Y,N,2.0,DEKALB AVE & CUMBERLAND ST,Fort Greene Park,B032-02,B032,40.6902,-73.9737,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
19,Y,N,2.0,18 AVE & 56 ST,Gravesend Park,B042-01,B042,40.6238,-73.9849,11204,33200.0,1851889000.0,55779.7891566265,13031.487055990367
20,Y,N,3.0,"Commercial, Franklin, Dupont Sts",Greenpoint Park,B043,B043,40.7357,-73.9592,11222,22570.0,1691879000.0,74961.40894993354,62850.11235955056
21,Y,Y,4.0,"Knickerbocker, Wilson Aves, Weirfield, Halsey Sts",Irving Square Park,B049,B049,40.6925,-73.9092,11207,43530.0,1458749000.0,33511.34849529061,13157.2318647085
22,Y,N,4.0,"Congress, Columbia, Pacific, Hicks Sts",Van Voorhees Park,B050,B050,40.6909,-73.9994,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
23,Y,N,4.0,"Ave S, E 14 & E 8 Sts",Wm E Kelly Memorial Park,B051,B051,40.6042,-73.9577,11229,36350.0,2236231000.0,61519.42228335626,36786.27204030227
24,Y,N,2.0,"4TH AVE TO CS ADJ 5TH AVE, BTWN 66TH AND 67TH STREET",Leif Ericson Park,B052-01,B052,40.6356,-74.0195,11219,33910.0,1441201000.0,42500.76673547626,13532.466895537027
25,N,,,"7TH AV (EAST SIDE OF HIGHWAY) TO 8TH AVE, 66TH TO 67TH STREET",Leif Ericson Park,B052-02,B052,40.6323,-74.0144,11219,33910.0,1441201000.0,42500.76673547626,13532.466895537027
26,N,,,"8TH AVE TO FT HAMILTON PKWY, BTWN 66TH AND 67TH STREET",Leif Ericson Park,B052-03,B052,40.6308,-74.0119,11219,33910.0,1441201000.0,42500.76673547626,13532.466895537027
27,Y,Y,4.0,"ROCHESTER AVE, CARROLL ST",Lincoln Terrace Park / Arthur S. Somers Playground,B054-01,B054,40.6664,-73.9279,11213,29300.0,1201558000.0,41008.80546075085,36607.792207792205
28,Y,Y,3.0,"Montrose Ave, Boerum, Lorimer, Leonard Sts",Sternberg Park,B055,B055,40.7062,-73.9472,11206,36490.0,1483562000.0,40656.67306111263,36777.9
29,Y,N,4.0,"Dumont, Blake, Miller Aves, Bradford St",Dr Martin Luther King Jr Park,B056,B056,40.6677,-73.8904,11207,43530.0,1458749000.0,33511.34849529061,13157.2318647085
30,Y,Y,3.0,"FILLMORE AVE, MADISON PL",Ps 278 Playground,B057-03,B057,40.607,-73.9382,11229,36350.0,2236231000.0,61519.42228335626,36786.27204030227
31,Y,,4.0,S/O AVE U & E 38 ST,Lenape  Playground,B057-04,B057,40.6063,-73.9265,11229,36350.0,2236231000.0,61519.42228335626,36786.27204030227
32,Y,N,4.0,GERRITSEN AVE & AVE X,Dr John's Playground,B057-05,B057,40.5968,-73.928,11229,36350.0,2236231000.0,61519.42228335626,36786.27204030227
33,Y,N,4.0,"LORIMER ST, DRIGGS AVE",Vincent V Abate Playground,B058-01,B058,40.7211,-73.9497,11211,30950.0,2360597000.0,76271.3085621971,37920.23809523809
34,Y,N,2.0,"73-75 STS, FT HAMILTON PKWY",Mckinley Park,B060-01,B060,40.6264,-74.0169,11228,19710.0,1216148000.0,61702.080162354134,36449.37655860349
35,Y,N,4.0,"Tillary St, Jay St, Cathedral Pl, Bridge St",Mclaughlin Park,B061,B061,40.6965,-73.9861,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
36,Y,N,2.0,"67 ST & COLONIAL RD, NORTH OF B066-02",Owls Head Park,B066,B066,40.64,-74.0305,11220,53900.0,1583046000.0,29370.055658627087,12955.28792912514
37,Y,N,1.0,Parade Place and Parkside Avenue,Detective Dillon Stewart Playground,B068-01,B068,40.6513,-73.9654,11226,52070.0,2099200000.0,40314.96062992126,36529.23976608187
38,Y,Y,3.0,4 ST & PROSPECT PK W,Third St Playground,B073-02,B073,40.6672,-73.9729,11215,32930.0,4614398000.0,140127.4825387185,63456.5965583174
39,Y,Y,3.0,WEST DRIVE OPP GARFIELD PL,Garfield Tot Lot,B073-02D,B073,40.6698,-73.9719,11215,32930.0,4614398000.0,140127.4825387185,63456.5965583174
40,Y,Y,4.0,"PROSPECT PK S/W, VANDERBILT ST",Vanderbilt Playground,B073-07,B073,40.6551,-73.973,11215,32930.0,4614398000.0,140127.4825387185,63456.5965583174
41,Y,N,2.0,OCEAN AVE & E LAKE DR,Imagination Playground,B073-09,B073,40.6586,-73.963,11215,32930.0,4614398000.0,140127.4825387185,63456.5965583174
42,Y,N,3.0,LINCOLN RD & OCEAN AVE,Lincoln Rd Playground,B073-10,B073,40.6609,-73.9635,11215,32930.0,4614398000.0,140127.4825387185,63456.5965583174
43,Y,Y,2.0,11 ST & PROSPECT PARK W,Harmony Playground,B073-20,B073,40.6635,-73.977,11215,32930.0,4614398000.0,140127.4825387185,63456.5965583174
44,Y,N,4.0,95 Prospect Park West,Prospect Park,B073,B073,40.6617,-73.9708,11215,32930.0,4614398000.0,140127.4825387185,63456.5965583174
45,Y,N,4.0,"KING, RICHARDS & DWIGHT STS",Coffey Park,B077-01,B077,40.6771,-74.009,11231,17020.0,2408264000.0,141496.12220916568,63201.30434782609
46,Y,N,4.0,"Belmont & Pitkins Aves, Vermont & New Jersey Sts",Grace Playground,B078,B078,40.6714,-73.8944,11207,43530.0,1458749000.0,33511.34849529061,13157.2318647085
47,Y,Y,3.0,"Macon St, Howard Ave, Halsey St, Saratoga Ave",Saratoga Square Park,B079,B079,40.685,-73.919,11233,31980.0,1279701000.0,40015.6660412758,36787.11063372718
48,Y,N,4.0,SURF AVE & 5 ST,Asser Levy Playground,B080-01,B080,40.5753,-73.9722,11224,20240.0,829949000.0,41005.38537549407,11958.596837944664
49,Y,N,4.0,95 ST & SHORE ROAD,Vinland Playground,B082-01B,B082,40.6175,-74.04,11209,34110.0,2597719000.0,76157.10935209616,37675.30487804878
50,Y,N,4.0,79 ST & SHORE RD,79 St Playground,B082-02,B082,40.6315,-74.0395,11209,34110.0,2597719000.0,76157.10935209616,37675.30487804878
51,Y,N,3.0,6 AVE BET 41 & 44 STS,Sunset Park,B087-01,B087,40.6477,-74.0035,11232,12860.0,537600000.0,41804.043545878696,36439.936102236425
52,Y,Y,3.0,"W/O TOMPKINS AVE, E/O MARCY AVE",Herbert Von King Park,B088-02,B088,40.6895,-73.9459,11216,29020.0,1494315000.0,51492.591316333564,37614.65201465201
53,Y,N,4.0,"N/E SIDE TOMPKINS, LAFAYETTE",Herbert Von King Park,B088-03,B088,40.6901,-73.9464,11216,29020.0,1494315000.0,51492.591316333564,37614.65201465201
54,N,,,"Lee & Division Aves, Roebling St",Sobel Green,B090,B090,40.7074,-73.9615,11211,30950.0,2360597000.0,76271.3085621971,37920.23809523809
55,Y,N,4.0,"Atlantic, Howard Aves, Herkimer St",Weeksville Playground,B093,B093,40.6772,-73.9195,11233,31980.0,1279701000.0,40015.6660412758,36787.11063372718
56,Y,N,4.0,"11 To 12 Sts, 2 To 3 Aves",Ennis Park,B095,B095,,,11215,32930.0,4614398000.0,140127.4825387185,63456.5965583174
57,Y,N,2.0,"Anthony St, Vandervoort Ave, Cherry St",Sgt William Dougherty Playground,B096,B096,40.7237,-73.9371,11222,22570.0,1691879000.0,74961.40894993354,62850.11235955056
58,Y,N,4.0,E 95 St Bet Aves K & L,Cecil Sledge Playground,B097,B097,40.6382,-73.8978,11236,47920.0,2094980000.0,43718.280467445744,36657.59587020649
59,Y,N,4.0,"55 To 56 Sts, 2 Ave",Martin Luther Playground,B098,B098,40.6458,-74.0198,11220,53900.0,1583046000.0,29370.055658627087,12955.28792912514
60,Y,Y,3.0,"New Utrecht To 16 Aves, 70 To 71 Sts",Lt Joseph Petrosino Park,B099,B099,40.6191,-73.9985,11228,19710.0,1216148000.0,61702.080162354134,36449.37655860349
61,Y,N,4.0,"AVE P, BAY PKWY, W 12 ST",Seth Low Playground,B100-01,B100,40.6082,-73.9863,11204,33200.0,1851889000.0,55779.7891566265,13031.487055990367
62,Y,N,4.0,"Classon Ave, Fulton St, Irving Pl",Crispus Attucks Playground,B102,B102,40.6816,-73.9592,11238,30940.0,2804681000.0,90649.03038138332,62483.82608695652
63,Y,N,4.0,Blake & Euclid Aves,Cypress Hills Playground,B103,B103,40.6704,-73.8717,11208,44010.0,1393923000.0,31672.869802317655,13157.492612916843
64,Y,N,4.0,Park To Myrtle Aves & Taaffe Pl,Taaffe Playground,B105,B105,40.6953,-73.9607,11205,18770.0,1308615000.0,69718.4336707512,37084.23529411765
65,Y,N,4.0,"Ave V, Stillwell Ave, Ave U, W 13 St",Scarangella Playground,B106A,B106A,40.5947,-73.9843,11223,32740.0,2319838000.0,70856.38362858888,36100.80536912752
66,N,,,"Benson Ave, Bay 43 St, Stillwell Ave",Lafayette Playground,B106B,B106B,40.5946,-73.9854,11214,40860.0,1780414000.0,43573.51933431229,36122.280334728035
67,Y,N,4.0,"Riverdale, Van Sinderen, Livonia, Snediker Aves",Lions' Pride Playground,B107,B107,40.6626,-73.8997,11207,43530.0,1458749000.0,33511.34849529061,13157.2318647085
68,Y,N,4.0,"Bedford Ave, Ave X To Ave Y, E 24 St",Bill Brown Memorial Playground,B109,B109,40.5922,-73.9457,11235,38700.0,2258242000.0,58352.50645994832,36793.10344827586
69,Y,N,4.0,Hopkinson Ave & Marion St,Marion & Hopkinson Playground,B110,B110,40.6817,-73.9136,11233,31980.0,1279701000.0,40015.6660412758,36787.11063372718
70,Y,N,4.0,"3 To 4 Sts, 4 To 5 Aves",Washington Park,B111,B111,40.6728,-73.9842,11215,32930.0,4614398000.0,140127.4825387185,63456.5965583174
71,N,,,"4 To 5 Sts, 4 To 5 Aves",Terrapin Playground,B111A,B111A,40.673,-73.9855,11215,32930.0,4614398000.0,140127.4825387185,63456.5965583174
72,Y,N,4.0,NASSUA  AVE BET MONITOR ST & RUSSELL ST,Monsignor Mcgolrick Playground,B114-01,B114,40.7252,-73.9435,11222,22570.0,1691879000.0,74961.40894993354,62850.11235955056
73,N,,,Smith St Bet Luquer & Nelson Sts,St Mary's Playground,B118A,B118A,40.6764,-73.9972,11231,17020.0,2408264000.0,141496.12220916568,63201.30434782609
74,Y,N,4.0,Smith St Bet Nelson & Huntington Sts,St Mary's Playground,B118B,B118B,40.6758,-73.9975,11231,17020.0,2408264000.0,141496.12220916568,63201.30434782609
75,Y,N,2.0,Sullivan Pl W/o Nostrand Ave,Dodger Playground,B121,B121,40.6649,-73.9524,11225,30600.0,1512971000.0,49443.49673202614,37188.40909090909
76,N,,,"Wythe Ave To Berry St, Grand To S 1 Sts",William Sheridan Playground,B124,B124,40.7152,-73.9641,11211,30950.0,2360597000.0,76271.3085621971,37920.23809523809
77,Y,N,4.0,BAY 44 & CROPSEY AVE,Calvert Vaux,B125-01,B125,40.5878,-73.9906,11214,40860.0,1780414000.0,43573.51933431229,36122.280334728035
78,Y,N,4.0,"LORRAINE, CLINTON, HENRY STS",Bush Clinton Park,B126-01,B126,40.6737,-74.0034,11231,17020.0,2408264000.0,141496.12220916568,63201.30434782609
79,Y,N,4.0,Scholes St & Manhattan To Graham Aves,Martinez Playground,B127,B127,40.7091,-73.9444,11206,36490.0,1483562000.0,40656.67306111263,36777.9
80,Y,N,4.0,"Ocean Pkwy, Ave P, E 3 St",Col David Marcus Mem Playground,B128,B128,40.6097,-73.9696,11230,35490.0,2588549000.0,72937.41899126515,36469.747899159665
81,Y,N,4.0,NEPTUNE & BAYVIEW AVES,Leon S Kaiser Playground,B129-01,B129,40.5782,-73.9954,11224,20240.0,829949000.0,41005.38537549407,11958.596837944664
82,Y,N,4.0,"Ft Hamilton Pkwy, Prospect Ave, Greenwood Ave",Greenwood Playground,B130,B130,40.6502,-73.9764,11218,33120.0,1993145000.0,60179.49879227053,36679.7829036635
83,Y,Y,3.0,"Bushwick Ave, Aberdeen St, Granite St",Rudd Playground,B131,B131,40.6832,-73.9053,11207,43530.0,1458749000.0,33511.34849529061,13157.2318647085
84,N,,,"Commercial, Dupont & West Sts",Newtown Barge Terminal Playground,B135,B135,40.7359,-73.96,11222,22570.0,1691879000.0,74961.40894993354,62850.11235955056
85,Y,N,4.0,"Schermerhorn St, 3 Ave, Nevins St",Sixteen Sycamores Playground,B137,B137,40.6868,-73.981,11217,19230.0,2412097000.0,125434.0613624545,63290.19607843137
86,Y,Y,3.0,"Grove To Linden Sts, Central To Wilson Aves",Heckscher Playground,B139,B139,40.6952,-73.9184,11221,39520.0,1596673000.0,40401.64473684211,37007.868020304566
87,N,,,"Marcy Ave, Kosciusko St, Lafayette Ave",Banneker Playground,B140,B140,40.6904,-73.949,11216,29020.0,1494315000.0,51492.591316333564,37614.65201465201
88,Y,N,4.0,Atlantic & Fountain Aves,City Line Park,B141,B141,40.6795,-73.8748,11208,44010.0,1393923000.0,31672.869802317655,13157.492612916843
89,Y,Y,2.0,"Bedford Ave & S 9 St, Division Ave",Bedford Playground,B142,B142,40.7083,-73.9639,11211,30950.0,2360597000.0,76271.3085621971,37920.23809523809
90,N,,,"Bergen St, Rockaway Ave, Dean St",Ocean Hill Playground,B144,B144,40.6744,-73.9122,11233,31980.0,1279701000.0,40015.6660412758,36787.11063372718
91,Y,N,4.0,"3 Ave, Nevins, Degraw & Douglas Sts",Thomas Greene Playground,B145,B145,40.6803,-73.9854,11217,19230.0,2412097000.0,125434.0613624545,63290.19607843137
92,Y,N,2.0,New York & Clarkson Aves,Rolf Henry Playground,B148,B148,40.6558,-73.9475,11226,52070.0,2099200000.0,40314.96062992126,36529.23976608187
93,Y,N,1.0,"Elton St, Bet New Lots & Hegeman Aves",Elton Playground,B149A,B149A,40.666,-73.8808,11208,44010.0,1393923000.0,31672.869802317655,13157.492612916843
94,Y,N,4.0,"Linwood St, New Lots & Hegeman Aves",Linwood Playground,B149B,B149B,40.6661,-73.8804,11208,44010.0,1393923000.0,31672.869802317655,13157.492612916843
95,Y,Y,3.0,"Ave L, E 17 To E 18 Sts",Paul W Kolbert Playground,B150,B150,40.6203,-73.958,11230,35490.0,2588549000.0,72937.41899126515,36469.747899159665
96,Y,Y,2.0,N E Corner 38 St & Dahill Rd,Jessie And Charles Dome Playground,B151,B151,40.6382,-73.9802,11218,33120.0,1993145000.0,60179.49879227053,36679.7829036635
97,Y,N,4.0,"Ft Hamilton Pkwy, 10 Ave, 52 To 53 Sts",Rappaport Playground,B152,B152,40.6369,-74.0007,11219,33910.0,1441201000.0,42500.76673547626,13532.466895537027
98,Y,N,4.0,"W/s Howard Ave, Pacific To Dean Sts",South Pacific Playground,B153,B153,40.6757,-73.9203,11233,31980.0,1279701000.0,40015.6660412758,36787.11063372718
99,N,,,"S 3 St, Berry St & Bedford Ave",Berry Playground,B154,B154,40.7126,-73.9635,11211,30950.0,2360597000.0,76271.3085621971,37920.23809523809
100,Y,N,4.0,Sackman To Powell Sts Bet Glenmore & Pitkin Aves,Powell Playground,B156,B156,40.6713,-73.9048,11212,38370.0,1196980000.0,31195.725827469378,13046.153846153846
101,Y,N,4.0,N/s Ave S Bet Bmt & Ps 255,Kelly Playground,B157,B157,40.6043,-73.9564,11229,36350.0,2236231000.0,61519.42228335626,36786.27204030227
102,Y,N,4.0,82 To 83 St At 18 Ave,Garibaldi Playground,B158,B158,40.609,-74.0001,11214,40860.0,1780414000.0,43573.51933431229,36122.280334728035
103,Y,Y,3.0,EASTERN PKWY BETWEEN WASHINGTON AVE & FLATBUSH AVE,Mt Prospect Park,B159-01,B159,40.6721,-73.966,11238,30940.0,2804681000.0,90649.03038138332,62483.82608695652
104,Y,N,4.0,Underhill Ave & Prospect Pl,Underhill Playground,B161,B161,40.6767,-73.9657,11238,30940.0,2804681000.0,90649.03038138332,62483.82608695652
105,Y,N,4.0,"42 To 43 Sts, 10 To New Utrecht Aves",Nicholas A. Brizzi Playground,B162,B162,40.6424,-73.9947,11219,33910.0,1441201000.0,42500.76673547626,13532.466895537027
106,Y,Y,3.0,"Atlantic Ave, Elton To Linwood Sts",Sperandeo Brothers Playground,B163,B163,40.6769,-73.8844,11208,44010.0,1393923000.0,31672.869802317655,13157.492612916843
107,Y,Y,2.0,Shore Pkwy & 17 Ave,Bath Beach Playground,B164,B164,40.6025,-74.0111,11214,40860.0,1780414000.0,43573.51933431229,36122.280334728035
108,Y,N,4.0,"Shore Pkwy To Williams Ct, E 12 St",Homecrest Playground,B166B,B166B,40.586,-73.9573,11235,38700.0,2258242000.0,58352.50645994832,36793.10344827586
109,Y,N,4.0,"Havemeyer To Roebling Sts, S 4 To S 5 Sts",La Guardia Playground,B167,B167,40.7105,-73.9597,11211,30950.0,2360597000.0,76271.3085621971,37920.23809523809
110,Y,N,4.0,"S 5 St, Broadway, Havemeyer St",La Guardia Playground South,B167A,B167A,40.7099,-73.9593,11211,30950.0,2360597000.0,76271.3085621971,37920.23809523809
111,Y,Y,2.0,W/s Brighton 2 St At Boardwalk,Brighton Playground,B169A,B169A,40.5752,-73.9654,11235,38700.0,2258242000.0,58352.50645994832,36793.10344827586
112,Y,N,4.0,"Surf Ave, W 25 To W 27 Sts, Boardwalk",Poseidon Playground,B169B,B169B,40.5725,-73.9921,11224,20240.0,829949000.0,41005.38537549407,11958.596837944664
113,Y,Y,2.0,"Colonial Rd, 83 To 85 Sts",Russell Pederson Playground,B192,B192,40.6264,-74.0361,11209,34110.0,2597719000.0,76157.10935209616,37675.30487804878
114,Y,N,4.0,"Albany, East New York, Lefferts Aves",Hamilton Metz Field,B193,B193,40.6626,-73.9409,11203,37760.0,1523041000.0,40334.77224576271,36691.08108108108
115,Y,N,4.0,"Ave V, E 13 St & E 14 St",Mellett Playground,B197,B197,40.597,-73.9575,11229,36350.0,2236231000.0,61519.42228335626,36786.27204030227
116,Y,N,2.0,Stuyvesant Ave & Marion St,Fulton Park East,B200,B200,40.6797,-73.9311,11233,31980.0,1279701000.0,40015.6660412758,36787.11063372718
117,Y,N,4.0,"Ave H, Kings Highway & E 49 St",Sunners Playgournd,B206,B206,40.6325,-73.9297,11234,42560.0,2814947000.0,66140.6719924812,37100.51177072671
118,Y,N,4.0,E 38 St & Ryder St,Sarsfield Playground,B207,B207,40.6202,-73.9375,11234,42560.0,2814947000.0,66140.6719924812,37100.51177072671
119,Y,N,4.0,"Nostrand Ave & Ave P, Kings Highway",Pfc Thomas Norton Mem Playground,B208,B208,40.6146,-73.9449,11229,36350.0,2236231000.0,61519.42228335626,36786.27204030227
120,Y,Y,3.0,"Bedford Ave & Gravesend Neck Rd, Ave V, E 24 St",Joe Galapo Playground,B209,B209,40.598,-73.9468,11229,36350.0,2236231000.0,61519.42228335626,36786.27204030227
121,Y,N,4.0,"64 To 65 Sts, 3 Ave",John Allen Payne Park,B210A,B210A,40.64,-74.0239,11220,53900.0,1583046000.0,29370.055658627087,12955.28792912514
122,Y,N,4.0,34 To 35 Sts & 3 Ave,John D'emic Sr Memorial Park,B210B,B210B,40.656,-74.0049,11232,12860.0,537600000.0,41804.043545878696,36439.936102236425
123,Y,N,4.0,"Clinton St, Nelson St, Hamilton Ave",Admiral Playground,B210F,B210F,40.6769,-74.0011,11231,17020.0,2408264000.0,141496.12220916568,63201.30434782609
124,Y,N,4.0,"Hamilton Ave, Van Brunt & Summit Sts",Harold Ickes Playground,B210H,B210H,40.6825,-74.0059,11231,17020.0,2408264000.0,141496.12220916568,63201.30434782609
125,Y,N,4.0,"40 & 41 Sts, 3 Ave",Playground Three-forty,B210I,B210I,40.6527,-74.0085,11232,12860.0,537600000.0,41804.043545878696,36439.936102236425
126,Y,N,4.0,"46 & 47 Sts, 3 Ave",Ps 1 Playground,B210J,B210J,40.6494,-74.0121,11220,53900.0,1583046000.0,29370.055658627087,12955.28792912514
127,Y,N,4.0,"W/s Gowanus Pkwy, 81 & 82 Sts",PARK STRIP,B210P,B210P,40.6228,-74.0216,11209,34110.0,2597719000.0,76157.10935209616,37675.30487804878
128,Y,Y,3.0,"FT HAMILTON PKWY, 94-95 STS",John J Carty Park,B210W-03,B210W,40.6133,-74.0302,11209,34110.0,2597719000.0,76157.10935209616,37675.30487804878
129,Y,N,4.0,"Campus Rd, E 21 St & Ave H",Hot Spot Tot Lot,B212,B212,40.631,-73.9566,11210,29470.0,2215890000.0,75191.38106549034,36691.83135704875
130,Y,N,4.0,"STANLEY AVE, LINDEN BLVD",Linden Park,B214-01,B214,40.6587,-73.8867,11207,43530.0,1458749000.0,33511.34849529061,13157.2318647085
131,Y,N,4.0,"STANLEY AVE, LINDEN BLVD",Linden Park,B214-02,B214,40.6593,-73.8875,11207,43530.0,1458749000.0,33511.34849529061,13157.2318647085
132,Y,N,4.0,"Decatur,macdonough Sts,m Garvey Blvd, Lewis Ave",Decatur Playground,B215,B215,40.6815,-73.9365,11233,31980.0,1279701000.0,40015.6660412758,36787.11063372718
133,Y,N,4.0,"M Garvey Blvd, Madison To Monroe Sts",Israel Putnam,B216,B216,40.6864,-73.9396,11221,39520.0,1596673000.0,40401.64473684211,37007.868020304566
134,Y,N,4.0,"Myrtle, Nostrand, Marcy Aves",Marcy Playground,B217,B217,40.6956,-73.9509,11206,36490.0,1483562000.0,40656.67306111263,36777.9
135,Y,N,2.0,"Foster Ave & Farragut Rd, E 40 St, Albany Ave",Paerdegat Park,B218,B218,40.6381,-73.9381,11203,37760.0,1523041000.0,40334.77224576271,36691.08108108108
136,Y,N,4.0,"Fulton,truxton Sts, Van Sinderen Ave,eastern Pkwy",Callahan-kelly Playground,B219,B219,40.6783,-73.9048,11233,31980.0,1279701000.0,40015.6660412758,36787.11063372718
137,Y,N,4.0,"Park, Washington Aves To Hall St",Washington Hall Park,B220,B220,40.6953,-73.9668,11205,18770.0,1308615000.0,69718.4336707512,37084.23529411765
138,Y,N,4.0,"Flushing, Steuben St, Bklyn Queens Exwy",Steuben Playground,B221,B221,40.6974,-73.9634,11205,18770.0,1308615000.0,69718.4336707512,37084.23529411765
139,Y,N,4.0,"Bqe Promenade, Pierrepont Pl, Montague St",Pierrepont Playground,B222,B222,40.6962,-73.9976,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
140,Y,Y,3.0,"Rapelye, Hicks, Coles St",Dimattina Playground,B223A,B223A,40.68,-74.0027,11231,17020.0,2408264000.0,141496.12220916568,63201.30434782609
141,Y,N,4.0,"Rapelye To Woodhull, Hicks Sts",Dimattina Playground,B223B,B223B,40.6808,-74.0021,11231,17020.0,2408264000.0,141496.12220916568,63201.30434782609
142,Y,N,4.0,"Atlantic Ave, Columbia, State Sts",Adam Yauch Park,B223DA,B223DA,,,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
143,Y,N,4.0,"Columbia Hts, Middagh, Cranberry & Willow Sts",Harry Chapin Park,B223H,B223H,40.7007,-73.9949,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
144,Y,Y,3.0,"Hope St, Marcy, Metropolitan Aves",Jaime Campiz Playground,B223R,B223R,40.7136,-73.9543,11211,30950.0,2360597000.0,76271.3085621971,37920.23809523809
145,Y,N,4.0,"Monroe To Madison Sts, Patchen & Ralph Aves",Plce Ofcr Reinaldo Salgado Playground,B224,B224,40.688,-73.9257,11221,39520.0,1596673000.0,40401.64473684211,37007.868020304566
146,Y,N,4.0,"Atlantic Ave, Herkimer St, Kingston Ave",St Andrew's Playground,B225,B225,40.6787,-73.9422,11216,29020.0,1494315000.0,51492.591316333564,37614.65201465201
147,Y,N,4.0,Rockaway Ave Bet Blake & Dumont Aves,Ps 125 Playground,B227,B227,40.6651,-73.9091,11212,38370.0,1196980000.0,31195.725827469378,13046.153846153846
148,Y,N,4.0,Mother Gaston Blvd & Sutter Av,Dr Richard Green Playground,B228,B228,40.6672,-73.9068,11212,38370.0,1196980000.0,31195.725827469378,13046.153846153846
149,Y,Y,3.0,"Hoyt, Wyckoff, Bond Sts",Gowanus Playground,B230,B230,40.6846,-73.9879,11217,19230.0,2412097000.0,125434.0613624545,63290.19607843137
150,Y,N,4.0,Dean To Bergen Sts Bet 6 & Carlton Aves,Dean Playground,B232,B232,40.6809,-73.9732,11217,19230.0,2412097000.0,125434.0613624545,63290.19607843137
151,Y,N,2.0,"Tilden Ave, E 48 To E 49 Sts",Tilden Playground,B234,B234,40.6476,-73.9314,11203,37760.0,1523041000.0,40334.77224576271,36691.08108108108
152,Y,N,4.0,"Ave V, Nostrand & Batchelder Sts",Dolgon Playground,B235,B235,40.598,-73.94,11229,36350.0,2236231000.0,61519.42228335626,36786.27204030227
